id,datetime,from,to,communication,quality
1996,2009-01-21 19:00:00,Android,Android,Message,Low
1997,2009-01-21 19:15:00,Android,Ios,Call,Low
1998,2009-01-21 19:30:00,Ios,Ios,Message,High
1999,2009-01-21 19:45:00,Ios,Android,Message,Low
2000,2009-01-21 20:00:00,Android,Ios,Call,Low
2001,2009-01-21 20:15:00,Ios,Android,Message,Low
2002,2009-01-21 20:30:00,Ios,Android,Call,High
2003,2009-01-21 20:45:00,Android,Android,Call,Low
2004,2009-01-21 21:00:00,Ios,Android,Message,Low
2005,2009-01-21 21:15:00,Ios,Ios,Call,High
2006,2009-01-21 21:30:00,Ios,Ios,Message,Low
2007,2009-01-21 21:45:00,Android,Android,Call,Low
2008,2009-01-21 22:00:00,Ios,Android,Call,Low
2009,2009-01-21 22:15:00,Android,Android,Message,Low
2010,2009-01-21 22:30:00,Android,Ios,Call,Low
2011,2009-01-21 22:45:00,Android,Android,Message,Low
2012,2009-01-21 23:00:00,Ios,Android,Message,Low
2013,2009-01-21 23:15:00,Ios,Android,Call,High
2014,2009-01-21 23:30:00,Android,Ios,Message,High
2015,2009-01-21 23:45:00,Ios,Android,Message,High
2016,2009-01-22 00:00:00,Android,Android,Call,High
2017,2009-01-22 00:15:00,Ios,Ios,Message,Low
2018,2009-01-22 00:30:00,Android,Android,Message,Low
2019,2009-01-22 00:45:00,Ios,Ios,Call,Low
2020,2009-01-22 01:00:00,Android,Ios,Call,Low
2021,2009-01-22 01:15:00,Android,Android,Message,Low
2022,2009-01-22 01:30:00,Android,Android,Message,High
2023,2009-01-22 01:45:00,Android,Android,Call,Low
2024,2009-01-22 02:00:00,Ios,Android,Message,High
2025,2009-01-22 02:15:00,Ios,Ios,Message,High
2026,2009-01-22 02:30:00,Android,Android,Message,High
2027,2009-01-22 02:45:00,Ios,Ios,Message,Low
2028,2009-01-22 03:00:00,Ios,Ios,Call,Low
2029,2009-01-22 03:15:00,Android,Android,Call,Low
2030,2009-01-22 03:30:00,Android,Android,Call,Low
2031,2009-01-22 03:45:00,Android,Ios,Call,High
2032,2009-01-22 04:00:00,Ios,Ios,Message,High
2033,2009-01-22 04:15:00,Ios,Ios,Call,High
2034,2009-01-22 04:30:00,Ios,Android,Call,High
2035,2009-01-22 04:45:00,Ios,Android,Call,High
2036,2009-01-22 05:00:00,Ios,Ios,Message,High
2037,2009-01-22 05:15:00,Android,Android,Message,High
2038,2009-01-22 05:30:00,Ios,Android,Call,Low
2039,2009-01-22 05:45:00,Android,Android,Call,High
2040,2009-01-22 06:00:00,Android,Android,Message,High
2041,2009-01-22 06:15:00,Android,Android,Call,Low
2042,2009-01-22 06:30:00,Ios,Android,Message,High
2043,2009-01-22 06:45:00,Ios,Ios,Call,Low
2044,2009-01-22 07:00:00,Ios,Android,Message,High
2045,2009-01-22 07:15:00,Ios,Ios,Message,High
2046,2009-01-22 07:30:00,Ios,Android,Message,Low
2047,2009-01-22 07:45:00,Android,Ios,Message,High
2048,2009-01-22 08:00:00,Ios,Android,Call,High
2049,2009-01-22 08:15:00,Ios,Android,Call,Low
2050,2009-01-22 08:30:00,Android,Android,Message,High
2051,2009-01-22 08:45:00,Ios,Ios,Message,Low
2052,2009-01-22 09:00:00,Android,Ios,Call,Low
2053,2009-01-22 09:15:00,Ios,Ios,Call,High
2054,2009-01-22 09:30:00,Android,Android,Call,Low
2055,2009-01-22 09:45:00,Android,Ios,Call,Low
2056,2009-01-22 10:00:00,Android,Ios,Call,High
2057,2009-01-22 10:15:00,Ios,Ios,Message,High
2058,2009-01-22 10:30:00,Ios,Ios,Message,Low
2059,2009-01-22 10:45:00,Android,Android,Call,High
2060,2009-01-22 11:00:00,Android,Android,Message,Low
2061,2009-01-22 11:15:00,Ios,Ios,Message,High
2062,2009-01-22 11:30:00,Android,Ios,Message,High
2063,2009-01-22 11:45:00,Ios,Ios,Message,High
2064,2009-01-22 12:00:00,Android,Android,Message,High
2065,2009-01-22 12:15:00,Android,Android,Message,Low
2066,2009-01-22 12:30:00,Ios,Android,Call,Low
2067,2009-01-22 12:45:00,Android,Android,Message,High
2068,2009-01-22 13:00:00,Android,Android,Call,Low
2069,2009-01-22 13:15:00,Ios,Android,Call,Low
2070,2009-01-22 13:30:00,Ios,Android,Call,High
2071,2009-01-22 13:45:00,Ios,Android,Call,Low
2072,2009-01-22 14:00:00,Android,Android,Message,Low
2073,2009-01-22 14:15:00,Ios,Android,Message,Low
2074,2009-01-22 14:30:00,Android,Ios,Message,Low
2075,2009-01-22 14:45:00,Android,Ios,Call,Low
2076,2009-01-22 15:00:00,Ios,Ios,Call,Low
2077,2009-01-22 15:15:00,Android,Android,Call,Low
2078,2009-01-22 15:30:00,Android,Ios,Call,Low
2079,2009-01-22 15:45:00,Ios,Ios,Message,Low
2080,2009-01-22 16:00:00,Android,Ios,Message,Low
2081,2009-01-22 16:15:00,Ios,Ios,Call,Low
2082,2009-01-22 16:30:00,Ios,Android,Call,Low
2083,2009-01-22 16:45:00,Android,Android,Message,High
2084,2009-01-22 17:00:00,Android,Android,Message,Low
2085,2009-01-22 17:15:00,Android,Ios,Message,High
2086,2009-01-22 17:30:00,Android,Ios,Message,High
2087,2009-01-22 17:45:00,Ios,Android,Call,High
2088,2009-01-22 18:00:00,Ios,Android,Call,Low
2089,2009-01-22 18:15:00,Ios,Android,Call,High
2090,2009-01-22 18:30:00,Android,Ios,Message,Low
2091,2009-01-22 18:45:00,Android,Android,Call,Low
2092,2009-01-22 19:00:00,Android,Android,Message,Low
2093,2009-01-22 19:15:00,Android,Ios,Call,Low
2094,2009-01-22 19:30:00,Android,Ios,Message,High
2095,2009-01-22 19:45:00,Ios,Ios,Call,Low
2096,2009-01-22 20:00:00,Ios,Ios,Message,High
2097,2009-01-22 20:15:00,Ios,Ios,Call,Low
2098,2009-01-22 20:30:00,Android,Android,Message,Low
2099,2009-01-22 20:45:00,Android,Ios,Message,High
2100,2009-01-22 21:00:00,Android,Android,Message,High
2101,2009-01-22 21:15:00,Android,Ios,Message,Low
2102,2009-01-22 21:30:00,Ios,Ios,Message,Low
2103,2009-01-22 21:45:00,Android,Android,Call,High
2104,2009-01-22 22:00:00,Android,Android,Call,Low
2105,2009-01-22 22:15:00,Android,Ios,Message,High
2106,2009-01-22 22:30:00,Ios,Ios,Call,High
2107,2009-01-22 22:45:00,Android,Android,Call,Low
2108,2009-01-22 23:00:00,Android,Ios,Message,Low
2109,2009-01-22 23:15:00,Android,Android,Call,High
2110,2009-01-22 23:30:00,Ios,Ios,Call,High
2111,2009-01-22 23:45:00,Ios,Android,Message,Low
2112,2009-01-23 00:00:00,Ios,Ios,Message,High
2113,2009-01-23 00:15:00,Android,Android,Message,High
2114,2009-01-23 00:30:00,Android,Android,Message,Low
2115,2009-01-23 00:45:00,Android,Ios,Message,Low
2116,2009-01-23 01:00:00,Ios,Ios,Call,High
2117,2009-01-23 01:15:00,Ios,Ios,Message,High
2118,2009-01-23 01:30:00,Ios,Android,Message,Low
2119,2009-01-23 01:45:00,Ios,Android,Call,Low
2120,2009-01-23 02:00:00,Ios,Android,Message,Low
2121,2009-01-23 02:15:00,Ios,Ios,Message,Low
2122,2009-01-23 02:30:00,Ios,Ios,Message,Low
2123,2009-01-23 02:45:00,Android,Ios,Message,High
2124,2009-01-23 03:00:00,Android,Ios,Message,High
2125,2009-01-23 03:15:00,Android,Android,Message,High
2126,2009-01-23 03:30:00,Android,Android,Call,High
2127,2009-01-23 03:45:00,Android,Ios,Message,High
2128,2009-01-23 04:00:00,Android,Android,Message,High
2129,2009-01-23 04:15:00,Ios,Ios,Message,Low
2130,2009-01-23 04:30:00,Android,Android,Call,High
2131,2009-01-23 04:45:00,Android,Ios,Call,Low
2132,2009-01-23 05:00:00,Ios,Android,Call,Low
2133,2009-01-23 05:15:00,Ios,Android,Message,Low
2134,2009-01-23 05:30:00,Ios,Ios,Message,High
2135,2009-01-23 05:45:00,Android,Ios,Message,High
2136,2009-01-23 06:00:00,Android,Android,Message,Low
2137,2009-01-23 06:15:00,Ios,Ios,Call,Low
2138,2009-01-23 06:30:00,Android,Ios,Call,High
2139,2009-01-23 06:45:00,Ios,Android,Call,Low
2140,2009-01-23 07:00:00,Ios,Android,Call,Low
2141,2009-01-23 07:15:00,Ios,Android,Message,High
2142,2009-01-23 07:30:00,Android,Ios,Message,Low
2143,2009-01-23 07:45:00,Android,Android,Message,High
2144,2009-01-23 08:00:00,Android,Ios,Call,High
2145,2009-01-23 08:15:00,Ios,Android,Call,Low
2146,2009-01-23 08:30:00,Ios,Ios,Message,High
2147,2009-01-23 08:45:00,Ios,Ios,Call,High
2148,2009-01-23 09:00:00,Android,Android,Call,High
2149,2009-01-23 09:15:00,Ios,Ios,Message,High
2150,2009-01-23 09:30:00,Android,Ios,Message,High
2151,2009-01-23 09:45:00,Ios,Ios,Call,High
2152,2009-01-23 10:00:00,Android,Android,Call,High
2153,2009-01-23 10:15:00,Ios,Android,Call,High
2154,2009-01-23 10:30:00,Ios,Ios,Message,High
2155,2009-01-23 10:45:00,Ios,Ios,Message,Low
2156,2009-01-23 11:00:00,Ios,Ios,Call,Low
2157,2009-01-23 11:15:00,Android,Ios,Call,Low
2158,2009-01-23 11:30:00,Ios,Ios,Call,Low
2159,2009-01-23 11:45:00,Android,Ios,Message,Low
2160,2009-01-23 12:00:00,Ios,Ios,Message,High
2161,2009-01-23 12:15:00,Android,Android,Call,High
2162,2009-01-23 12:30:00,Android,Android,Message,High
2163,2009-01-23 12:45:00,Ios,Android,Message,High
2164,2009-01-23 13:00:00,Ios,Android,Call,Low
2165,2009-01-23 13:15:00,Ios,Android,Message,High
2166,2009-01-23 13:30:00,Ios,Android,Call,High
2167,2009-01-23 13:45:00,Ios,Android,Call,High
2168,2009-01-23 14:00:00,Android,Android,Message,High
2169,2009-01-23 14:15:00,Android,Ios,Call,High
2170,2009-01-23 14:30:00,Ios,Ios,Message,High
2171,2009-01-23 14:45:00,Ios,Android,Message,High
2172,2009-01-23 15:00:00,Ios,Android,Message,High
2173,2009-01-23 15:15:00,Ios,Android,Message,Low
2174,2009-01-23 15:30:00,Ios,Android,Call,Low
2175,2009-01-23 15:45:00,Android,Ios,Message,High
2176,2009-01-23 16:00:00,Ios,Android,Message,Low
2177,2009-01-23 16:15:00,Android,Android,Message,High
2178,2009-01-23 16:30:00,Android,Ios,Call,Low
2179,2009-01-23 16:45:00,Ios,Android,Call,High
2180,2009-01-23 17:00:00,Android,Android,Call,Low
2181,2009-01-23 17:15:00,Android,Ios,Call,High
2182,2009-01-23 17:30:00,Ios,Android,Call,Low
2183,2009-01-23 17:45:00,Ios,Android,Message,High
2184,2009-01-23 18:00:00,Ios,Android,Call,High
2185,2009-01-23 18:15:00,Ios,Android,Message,Low
2186,2009-01-23 18:30:00,Ios,Ios,Call,Low
2187,2009-01-23 18:45:00,Ios,Android,Message,Low
2188,2009-01-23 19:00:00,Android,Ios,Message,Low
2189,2009-01-23 19:15:00,Android,Ios,Message,High
2190,2009-01-23 19:30:00,Ios,Ios,Call,High
2191,2009-01-23 19:45:00,Ios,Ios,Message,Low
2192,2009-01-23 20:00:00,Android,Android,Call,High
2193,2009-01-23 20:15:00,Ios,Ios,Call,Low
2194,2009-01-23 20:30:00,Ios,Ios,Message,Low
2195,2009-01-23 20:45:00,Android,Android,Call,Low
2196,2009-01-23 21:00:00,Android,Ios,Call,High
2197,2009-01-23 21:15:00,Android,Ios,Call,Low
2198,2009-01-23 21:30:00,Ios,Android,Message,Low
2199,2009-01-23 21:45:00,Android,Android,Call,High
2200,2009-01-23 22:00:00,Ios,Android,Message,Low
2201,2009-01-23 22:15:00,Ios,Ios,Message,High
2202,2009-01-23 22:30:00,Android,Android,Message,Low
2203,2009-01-23 22:45:00,Android,Android,Call,Low
2204,2009-01-23 23:00:00,Ios,Ios,Message,Low
2205,2009-01-23 23:15:00,Ios,Ios,Message,High
2206,2009-01-23 23:30:00,Ios,Android,Message,Low
2207,2009-01-23 23:45:00,Android,Ios,Call,High
2208,2009-01-24 00:00:00,Ios,Ios,Call,High
2209,2009-01-24 00:15:00,Android,Ios,Call,High
2210,2009-01-24 00:30:00,Ios,Android,Message,Low
2211,2009-01-24 00:45:00,Ios,Android,Message,High
2212,2009-01-24 01:00:00,Ios,Ios,Message,High
2213,2009-01-24 01:15:00,Ios,Ios,Message,High
2214,2009-01-24 01:30:00,Android,Ios,Message,Low
2215,2009-01-24 01:45:00,Ios,Ios,Message,Low
2216,2009-01-24 02:00:00,Ios,Ios,Call,Low
2217,2009-01-24 02:15:00,Android,Ios,Message,Low
2218,2009-01-24 02:30:00,Android,Ios,Call,Low
2219,2009-01-24 02:45:00,Android,Android,Call,High
2220,2009-01-24 03:00:00,Android,Ios,Call,High
2221,2009-01-24 03:15:00,Android,Android,Call,Low
2222,2009-01-24 03:30:00,Ios,Ios,Call,High
2223,2009-01-24 03:45:00,Ios,Android,Call,High
2224,2009-01-24 04:00:00,Ios,Ios,Message,High
2225,2009-01-24 04:15:00,Ios,Android,Message,Low
2226,2009-01-24 04:30:00,Android,Android,Message,Low
2227,2009-01-24 04:45:00,Ios,Ios,Call,High
2228,2009-01-24 05:00:00,Android,Android,Message,High
2229,2009-01-24 05:15:00,Android,Ios,Message,Low
2230,2009-01-24 05:30:00,Ios,Android,Message,Low
2231,2009-01-24 05:45:00,Android,Ios,Call,High
2232,2009-01-24 06:00:00,Ios,Ios,Message,Low
2233,2009-01-24 06:15:00,Android,Android,Message,High
2234,2009-01-24 06:30:00,Android,Android,Call,High
2235,2009-01-24 06:45:00,Android,Android,Call,Low
2236,2009-01-24 07:00:00,Android,Ios,Call,Low
2237,2009-01-24 07:15:00,Ios,Android,Message,Low
2238,2009-01-24 07:30:00,Ios,Android,Call,Low
2239,2009-01-24 07:45:00,Android,Android,Message,High
2240,2009-01-24 08:00:00,Ios,Ios,Message,Low
2241,2009-01-24 08:15:00,Android,Android,Call,High
2242,2009-01-24 08:30:00,Android,Ios,Call,High
2243,2009-01-24 08:45:00,Ios,Ios,Message,Low
2244,2009-01-24 09:00:00,Android,Android,Message,High
2245,2009-01-24 09:15:00,Android,Ios,Message,High
2246,2009-01-24 09:30:00,Ios,Ios,Message,Low
2247,2009-01-24 09:45:00,Android,Ios,Message,High
2248,2009-01-24 10:00:00,Android,Android,Call,Low
2249,2009-01-24 10:15:00,Ios,Android,Call,Low
2250,2009-01-24 10:30:00,Ios,Android,Message,Low
2251,2009-01-24 10:45:00,Ios,Ios,Message,High
2252,2009-01-24 11:00:00,Ios,Ios,Call,High
2253,2009-01-24 11:15:00,Ios,Ios,Message,Low
2254,2009-01-24 11:30:00,Android,Ios,Call,High
2255,2009-01-24 11:45:00,Ios,Ios,Message,Low
2256,2009-01-24 12:00:00,Android,Android,Call,Low
2257,2009-01-24 12:15:00,Android,Android,Message,High
2258,2009-01-24 12:30:00,Ios,Android,Call,High
2259,2009-01-24 12:45:00,Android,Android,Call,Low
2260,2009-01-24 13:00:00,Ios,Ios,Call,High
2261,2009-01-24 13:15:00,Android,Ios,Call,Low
2262,2009-01-24 13:30:00,Android,Ios,Call,High
2263,2009-01-24 13:45:00,Android,Ios,Call,High
2264,2009-01-24 14:00:00,Android,Android,Call,Low
2265,2009-01-24 14:15:00,Android,Ios,Call,Low
2266,2009-01-24 14:30:00,Ios,Ios,Call,High
2267,2009-01-24 14:45:00,Ios,Ios,Message,High
2268,2009-01-24 15:00:00,Ios,Ios,Message,Low
2269,2009-01-24 15:15:00,Android,Android,Message,Low
2270,2009-01-24 15:30:00,Android,Android,Message,Low
2271,2009-01-24 15:45:00,Ios,Ios,Message,High
2272,2009-01-24 16:00:00,Android,Android,Message,High
2273,2009-01-24 16:15:00,Android,Ios,Message,High
2274,2009-01-24 16:30:00,Android,Android,Message,Low
2275,2009-01-24 16:45:00,Ios,Ios,Message,High
2276,2009-01-24 17:00:00,Android,Android,Call,Low
2277,2009-01-24 17:15:00,Android,Android,Call,Low
2278,2009-01-24 17:30:00,Ios,Android,Message,Low
2279,2009-01-24 17:45:00,Android,Ios,Call,High
2280,2009-01-24 18:00:00,Ios,Ios,Message,High
2281,2009-01-24 18:15:00,Ios,Ios,Message,High
2282,2009-01-24 18:30:00,Android,Android,Message,Low
2283,2009-01-24 18:45:00,Android,Ios,Call,Low
2284,2009-01-24 19:00:00,Android,Ios,Message,High
2285,2009-01-24 19:15:00,Ios,Ios,Call,High
2286,2009-01-24 19:30:00,Android,Android,Message,Low
2287,2009-01-24 19:45:00,Android,Android,Call,High
2288,2009-01-24 20:00:00,Android,Ios,Call,Low
2289,2009-01-24 20:15:00,Android,Ios,Call,High
2290,2009-01-24 20:30:00,Android,Ios,Message,High
2291,2009-01-24 20:45:00,Ios,Ios,Message,High
2292,2009-01-24 21:00:00,Android,Ios,Message,High
2293,2009-01-24 21:15:00,Ios,Android,Message,Low
2294,2009-01-24 21:30:00,Ios,Ios,Call,High
2295,2009-01-24 21:45:00,Android,Ios,Call,High
2296,2009-01-24 22:00:00,Ios,Ios,Message,Low
2297,2009-01-24 22:15:00,Android,Android,Message,High
2298,2009-01-24 22:30:00,Android,Ios,Message,Low
2299,2009-01-24 22:45:00,Android,Ios,Message,High
2300,2009-01-24 23:00:00,Ios,Ios,Call,High
2301,2009-01-24 23:15:00,Ios,Ios,Message,High
2302,2009-01-24 23:30:00,Android,Ios,Message,High
2303,2009-01-24 23:45:00,Android,Android,Message,High
2304,2009-01-25 00:00:00,Android,Android,Message,High
2305,2009-01-25 00:15:00,Ios,Android,Message,High
2306,2009-01-25 00:30:00,Ios,Ios,Message,High
2307,2009-01-25 00:45:00,Android,Android,Message,High
2308,2009-01-25 01:00:00,Ios,Android,Call,High
2309,2009-01-25 01:15:00,Android,Ios,Call,High
2310,2009-01-25 01:30:00,Ios,Android,Call,Low
2311,2009-01-25 01:45:00,Android,Android,Call,High
2312,2009-01-25 02:00:00,Ios,Ios,Message,High
2313,2009-01-25 02:15:00,Android,Ios,Call,High
2314,2009-01-25 02:30:00,Android,Ios,Call,Low
2315,2009-01-25 02:45:00,Android,Ios,Message,High
2316,2009-01-25 03:00:00,Ios,Android,Message,Low
2317,2009-01-25 03:15:00,Android,Ios,Call,High
2318,2009-01-25 03:30:00,Ios,Ios,Message,Low
2319,2009-01-25 03:45:00,Ios,Android,Message,Low
2320,2009-01-25 04:00:00,Ios,Android,Call,High
2321,2009-01-25 04:15:00,Ios,Android,Message,High
2322,2009-01-25 04:30:00,Ios,Android,Message,Low
2323,2009-01-25 04:45:00,Ios,Ios,Call,High
2324,2009-01-25 05:00:00,Ios,Android,Message,High
2325,2009-01-25 05:15:00,Ios,Ios,Call,Low
2326,2009-01-25 05:30:00,Android,Android,Call,Low
2327,2009-01-25 05:45:00,Ios,Ios,Call,Low
2328,2009-01-25 06:00:00,Android,Android,Call,Low
2329,2009-01-25 06:15:00,Ios,Ios,Call,High
2330,2009-01-25 06:30:00,Ios,Ios,Message,Low
2331,2009-01-25 06:45:00,Ios,Android,Call,Low
2332,2009-01-25 07:00:00,Ios,Ios,Message,High
2333,2009-01-25 07:15:00,Android,Ios,Call,Low
2334,2009-01-25 07:30:00,Android,Android,Message,Low
2335,2009-01-25 07:45:00,Android,Android,Message,Low
2336,2009-01-25 08:00:00,Ios,Android,Call,Low
2337,2009-01-25 08:15:00,Android,Ios,Message,High
2338,2009-01-25 08:30:00,Ios,Android,Message,Low
2339,2009-01-25 08:45:00,Android,Ios,Call,High
2340,2009-01-25 09:00:00,Ios,Ios,Call,High
2341,2009-01-25 09:15:00,Ios,Android,Message,Low
2342,2009-01-25 09:30:00,Ios,Android,Message,Low
2343,2009-01-25 09:45:00,Ios,Android,Call,High
2344,2009-01-25 10:00:00,Ios,Ios,Call,Low
2345,2009-01-25 10:15:00,Ios,Ios,Message,Low
2346,2009-01-25 10:30:00,Android,Ios,Message,Low
2347,2009-01-25 10:45:00,Ios,Android,Call,High
2348,2009-01-25 11:00:00,Ios,Ios,Call,Low
2349,2009-01-25 11:15:00,Ios,Ios,Message,Low
2350,2009-01-25 11:30:00,Android,Android,Call,Low
2351,2009-01-25 11:45:00,Ios,Android,Call,Low
2352,2009-01-25 12:00:00,Android,Ios,Message,Low
2353,2009-01-25 12:15:00,Ios,Android,Message,Low
2354,2009-01-25 12:30:00,Android,Ios,Call,High
2355,2009-01-25 12:45:00,Android,Ios,Call,Low
2356,2009-01-25 13:00:00,Android,Ios,Call,Low
2357,2009-01-25 13:15:00,Ios,Android,Call,Low
2358,2009-01-25 13:30:00,Android,Ios,Call,High
2359,2009-01-25 13:45:00,Ios,Android,Message,High
2360,2009-01-25 14:00:00,Ios,Android,Call,High
2361,2009-01-25 14:15:00,Android,Ios,Message,Low
2362,2009-01-25 14:30:00,Ios,Ios,Call,High
2363,2009-01-25 14:45:00,Android,Android,Message,Low
2364,2009-01-25 15:00:00,Ios,Ios,Message,High
2365,2009-01-25 15:15:00,Android,Ios,Call,High
2366,2009-01-25 15:30:00,Ios,Ios,Message,Low
2367,2009-01-25 15:45:00,Android,Android,Message,Low
2368,2009-01-25 16:00:00,Ios,Ios,Message,High
2369,2009-01-25 16:15:00,Ios,Ios,Call,Low
2370,2009-01-25 16:30:00,Android,Ios,Call,High
2371,2009-01-25 16:45:00,Ios,Android,Message,High
2372,2009-01-25 17:00:00,Android,Android,Message,Low
2373,2009-01-25 17:15:00,Android,Ios,Call,High
2374,2009-01-25 17:30:00,Ios,Ios,Message,Low
2375,2009-01-25 17:45:00,Android,Android,Call,High
2376,2009-01-25 18:00:00,Android,Android,Message,High
2377,2009-01-25 18:15:00,Ios,Android,Message,High
2378,2009-01-25 18:30:00,Android,Ios,Call,Low
2379,2009-01-25 18:45:00,Ios,Ios,Call,High
2380,2009-01-25 19:00:00,Android,Android,Message,High
2381,2009-01-25 19:15:00,Android,Android,Message,Low
2382,2009-01-25 19:30:00,Ios,Ios,Message,Low
2383,2009-01-25 19:45:00,Android,Ios,Call,High
2384,2009-01-25 20:00:00,Ios,Android,Call,Low
2385,2009-01-25 20:15:00,Android,Android,Call,High
2386,2009-01-25 20:30:00,Ios,Android,Call,Low
2387,2009-01-25 20:45:00,Android,Android,Call,Low
2388,2009-01-25 21:00:00,Android,Android,Message,Low
2389,2009-01-25 21:15:00,Ios,Ios,Message,High
2390,2009-01-25 21:30:00,Ios,Ios,Message,High
2391,2009-01-25 21:45:00,Ios,Ios,Call,Low
2392,2009-01-25 22:00:00,Ios,Android,Call,Low
2393,2009-01-25 22:15:00,Android,Android,Message,Low
2394,2009-01-25 22:30:00,Android,Ios,Message,High
2395,2009-01-25 22:45:00,Ios,Android,Message,High
2396,2009-01-25 23:00:00,Ios,Ios,Call,Low
2397,2009-01-25 23:15:00,Android,Ios,Message,Low
2398,2009-01-25 23:30:00,Android,Ios,Call,High
2399,2009-01-25 23:45:00,Android,Ios,Message,High
2400,2009-01-26 00:00:00,Android,Android,Message,Low
2401,2009-01-26 00:15:00,Ios,Ios,Message,High
2402,2009-01-26 00:30:00,Ios,Ios,Message,High
2403,2009-01-26 00:45:00,Android,Ios,Message,Low
2404,2009-01-26 01:00:00,Android,Android,Call,Low
2405,2009-01-26 01:15:00,Android,Android,Message,High
2406,2009-01-26 01:30:00,Android,Ios,Call,Low
2407,2009-01-26 01:45:00,Ios,Android,Message,Low
2408,2009-01-26 02:00:00,Android,Ios,Message,High
2409,2009-01-26 02:15:00,Android,Ios,Message,High
2410,2009-01-26 02:30:00,Ios,Android,Message,Low
2411,2009-01-26 02:45:00,Ios,Android,Call,Low
2412,2009-01-26 03:00:00,Ios,Ios,Message,High
2413,2009-01-26 03:15:00,Ios,Ios,Call,Low
2414,2009-01-26 03:30:00,Android,Ios,Call,High
2415,2009-01-26 03:45:00,Ios,Android,Call,High
2416,2009-01-26 04:00:00,Android,Ios,Call,High
2417,2009-01-26 04:15:00,Android,Ios,Message,Low
2418,2009-01-26 04:30:00,Ios,Ios,Call,High
2419,2009-01-26 04:45:00,Android,Android,Message,Low
2420,2009-01-26 05:00:00,Ios,Android,Message,Low
2421,2009-01-26 05:15:00,Ios,Ios,Message,High
2422,2009-01-26 05:30:00,Ios,Android,Call,Low
2423,2009-01-26 05:45:00,Ios,Ios,Call,High
2424,2009-01-26 06:00:00,Android,Ios,Message,Low
2425,2009-01-26 06:15:00,Ios,Ios,Message,High
2426,2009-01-26 06:30:00,Ios,Ios,Message,High
2427,2009-01-26 06:45:00,Ios,Android,Call,High
2428,2009-01-26 07:00:00,Ios,Ios,Message,High
2429,2009-01-26 07:15:00,Android,Android,Message,Low
2430,2009-01-26 07:30:00,Android,Ios,Call,High
2431,2009-01-26 07:45:00,Ios,Android,Call,Low
2432,2009-01-26 08:00:00,Ios,Android,Call,Low
2433,2009-01-26 08:15:00,Android,Android,Call,High
2434,2009-01-26 08:30:00,Ios,Android,Message,High
2435,2009-01-26 08:45:00,Android,Android,Message,Low
2436,2009-01-26 09:00:00,Android,Ios,Call,High
2437,2009-01-26 09:15:00,Android,Android,Call,Low
2438,2009-01-26 09:30:00,Ios,Ios,Message,Low
2439,2009-01-26 09:45:00,Android,Android,Message,High
2440,2009-01-26 10:00:00,Android,Ios,Call,Low
2441,2009-01-26 10:15:00,Ios,Ios,Message,Low
2442,2009-01-26 10:30:00,Ios,Android,Call,Low
2443,2009-01-26 10:45:00,Ios,Ios,Message,Low
2444,2009-01-26 11:00:00,Android,Ios,Call,Low
2445,2009-01-26 11:15:00,Ios,Ios,Message,High
2446,2009-01-26 11:30:00,Android,Android,Message,Low
2447,2009-01-26 11:45:00,Android,Ios,Call,Low
2448,2009-01-26 12:00:00,Android,Ios,Message,Low
2449,2009-01-26 12:15:00,Android,Android,Message,High
2450,2009-01-26 12:30:00,Android,Android,Message,Low
2451,2009-01-26 12:45:00,Android,Android,Call,Low
2452,2009-01-26 13:00:00,Android,Ios,Call,Low
2453,2009-01-26 13:15:00,Android,Android,Call,Low
2454,2009-01-26 13:30:00,Ios,Android,Message,Low
2455,2009-01-26 13:45:00,Android,Android,Call,High
2456,2009-01-26 14:00:00,Ios,Android,Call,High
2457,2009-01-26 14:15:00,Android,Ios,Message,High
2458,2009-01-26 14:30:00,Ios,Android,Message,Low
2459,2009-01-26 14:45:00,Android,Ios,Message,Low
2460,2009-01-26 15:00:00,Android,Android,Call,High
2461,2009-01-26 15:15:00,Ios,Ios,Call,Low
2462,2009-01-26 15:30:00,Ios,Ios,Call,High
2463,2009-01-26 15:45:00,Android,Android,Call,Low
2464,2009-01-26 16:00:00,Ios,Ios,Message,High
2465,2009-01-26 16:15:00,Android,Ios,Call,High
2466,2009-01-26 16:30:00,Ios,Ios,Message,High
2467,2009-01-26 16:45:00,Android,Ios,Message,High
2468,2009-01-26 17:00:00,Ios,Android,Message,High
2469,2009-01-26 17:15:00,Ios,Ios,Call,High
2470,2009-01-26 17:30:00,Ios,Ios,Message,Low
2471,2009-01-26 17:45:00,Android,Android,Message,High
2472,2009-01-26 18:00:00,Android,Android,Call,High
2473,2009-01-26 18:15:00,Android,Ios,Message,High
2474,2009-01-26 18:30:00,Android,Android,Call,Low
2475,2009-01-26 18:45:00,Ios,Android,Call,High
2476,2009-01-26 19:00:00,Android,Ios,Message,High
2477,2009-01-26 19:15:00,Ios,Android,Message,Low
2478,2009-01-26 19:30:00,Android,Android,Message,Low
2479,2009-01-26 19:45:00,Android,Ios,Message,High
2480,2009-01-26 20:00:00,Android,Ios,Message,Low
2481,2009-01-26 20:15:00,Ios,Android,Message,Low
2482,2009-01-26 20:30:00,Ios,Ios,Call,Low
2483,2009-01-26 20:45:00,Android,Android,Call,High
2484,2009-01-26 21:00:00,Ios,Android,Call,Low
2485,2009-01-26 21:15:00,Ios,Android,Message,Low
